comment_id,Post_ID,commenter,text
18021990608829339,DXvye8QFSV3,C0072,more than 65 . . . . 👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾
18134476567553868,DXvye8QFSV3,C0446,B?
17945022471175127,DXvye8QFSV3,C0327,D
18056633741712698,DXvye8QFSV3,C0469,You are all amazing..thanku from each and every seal u save..👏👏❤️❤️
18080221826433303,DXvye8QFSV3,C0026,B
18134830840481006,DXvye8QFSV3,C0769,"Trying to work out how many times a week you patrol based on captures. I reckon the answer is C but also, how many recaptures a month have you had. You guys are amazing and I adore you all for your commitment to saving these wonderful animals 🦭🦭🦭🩷"
18117705169676699,DXvye8QFSV3,C0550,I hope no more than A. I admire your work
17878407084391724,DUuxi5_DvLg,C0159,I know exactly where this pic was taken and I miss these special moments so much. Cheetahs are so cute and adorable together ♥️♥️♥️
18209711101319028,DUuxi5_DvLg,C0826,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍😍😍😍😍
18257718322292034,DUvvTWQjyn4,C0166,I miss U ❤️
17935800717169681,DUvvTWQjyn4,C0159,Lovely old lady ♥️♥️♥️
17930466879191899,DUvvTWQjyn4,C1221,😍👏
18008951600835808,DUvvTWQjyn4,C0567,🫶🏽
18316926358218057,DRQ69T9ir4N,C0862,"Please share a link, thank you 🙏🏾"
18080101082363490,DUm1Xg9Dmf3,C0333,Sesa and Sesadi? 😍
18166363441363253,DUm1Xg9Dmf3,C0826,❤️❤️❤️❤️❤️😍😍😍😍😍
18134348398452371,DUm1Xg9Dmf3,C0751,We met those brothers a few months ago when they were still with three. We had an amazing walk with them. So gentle and so at ease. They are for ever in my hart.
17850766386631932,DUm1Xg9Dmf3,C1221,👏😍😍
18101150789078334,DXWCXRoCX7X,C0620,An amazing teacher! Had the pleasure of working with her these last two weeks and I learned so much.
18077994926429648,DXWCXRoCX7X,C0363,Giselah is a great teacher! ❤️
18140120605462407,DSsoe4NDfql,C0757,Thank you for all you have done for giraffes in 2025!
17979699734791655,DSsoe4NDfql,C0570,Happy holidays to all of you. ❤️
18094444736003391,DVcrAuRjsnE,C0648,Wish there’d been 1985 at least since ‘84 at latest in Iran
18086053594952208,DVcrAuRjsnE,C0874,so beautiful❤️❤️ so amazing to see this
17934607632191084,DVcrAuRjsnE,C0321,👏❤️
18095476654821540,DVcrAuRjsnE,C0011,❤️❤️❤️
17924869545126768,DXtvQ9SgL98,C0337,👏👏👏🔥🔥🔥❤️❤️❤️
18443036740136734,DXtvQ9SgL98,C1094,I LOVE WHAT YOU GUYS DO. I ENJOY YOUR VIDEOS THANK YOU. GOD SAID THE BLESS THE ANIMALS AND TAKE CARE OF THEM AND GOD WILL BLESS YOU BLESSING.
18079106225186830,DXtvQ9SgL98,C0294,🙏🙏🙏🙏❤️
18116913076776636,DXtvQ9SgL98,C0278,👏👏👏
18083196452629114,DXtvQ9SgL98,C0109,👏👏👏👏👏
18098597693025561,DXtvQ9SgL98,C0622,"What do you do if the wound is infected? Can you give them meds, or do the seals little bodies fight the infection itself?"
18113692492824334,DXtvQ9SgL98,C0864,😍😍😍😍❤️❤️❤️👏👏👏
17967003366063222,DXtvQ9SgL98,C0296,Each time I watch this rescues I want to a part of it! 😍
17942520414190368,DXtvQ9SgL98,C0765,One of the reasons I’m grateful I have an IG is to watch these videos ❤️
18112869478875764,DXtvQ9SgL98,C0669,🔥🔥🔥👏👏👏
17940127458034809,DXtvQ9SgL98,C1181,ありがとう❤
18114952552809514,DXtvQ9SgL98,C0942,In the last minit……. Saved ❤️
18097949992851909,DXtvQ9SgL98,C1004,Un filo quasi invisibile 🥺 grazie ❤️❤️❤️
18089489726254730,DXtvQ9SgL98,C1217,Какие вы молодцы🔥👏❤️
18101287189978363,DXtvQ9SgL98,C0485,😮👏👏👏❤️❤️
18087040046164436,DUgMnW8jL3b,C0233,I was there!
17889167340352134,DXd19oFjkuQ,C0799,love this 😍 hopefully they didn’t move towards the sound 😬
18101192303482888,DXd19oFjkuQ,C0180,❤️
17856510909636992,DXd19oFjkuQ,C0047,Interesting! Thank you. 🩶🖤🤍
17868749613559195,DUaaK2PjUEr,C0900,What about the bursary?? Have people been awarded
18561800590055454,DU3rabWkYrT,C0592,"If Shirley is there, people have fun.❤️"
18407007457130694,DUbWtOygfZh,C0890,🙌❤️👏
17950997625153851,DXoC0N4mgkj,C0460,save the seals 🦭
17860176771633406,DXoC0N4mgkj,C0481,"Dear Namibia, Decent citizens of the United States here. Be advised: Carry out this barbarism, and when we retake power in our own country, we will make war against your government to stop you."
17926839981312617,DXoC0N4mgkj,C0546,What a disgrace 😤
18113645728804644,DXoC0N4mgkj,C0356,"Don't eat fish, you're not a seal."
17964525630095995,DXoC0N4mgkj,C0149,Terrible!!
17954736723133547,DXoC0N4mgkj,C1213,Of course he does he has no support for the defenceless
17869375062522921,DXoC0N4mgkj,C0214,Humans need to be control not the animals
18357923347236612,DXoC0N4mgkj,C0894,The reality of a “seal processing industry” is as horrifying as a “human processing industry” would be.
18083851031617745,DXoC0N4mgkj,C0809,What is wrong with him???!!!
17923119324317254,DXoC0N4mgkj,C1206,"Seals dont eat the same fish, the seals catch what they need. Perhaps we are controlling the wrong group"
18101623603789854,DXoC0N4mgkj,C0737,😭😭😭😭💔💔💔💔
18096157514323608,DXoC0N4mgkj,C1073,"What do they mean by the seal ""processing"" industry??? Industry??? Is there already such an industry???"
18045275180535706,DXoC0N4mgkj,C1253,Process this selfish president first!
18135019531557291,DXoC0N4mgkj,C1123,😡😡😡
18101743741790454,DXoC0N4mgkj,C0231,"What does the ""seal processing industry"" do? Are they killed for their meat? Fur? Excuse my ignorance"
17937206013069102,DXmA4Gtj_Zh,C1116,❤️❤️❤️
17881828851576126,DXmA4Gtj_Zh,C0427,Those nets are amazingly efficient!! Thanks for sharing these vids.  I watch every one of them in awe. 👏
17882867322575142,DXmA4Gtj_Zh,C0949,Thank you
18132407734563902,DXmA4Gtj_Zh,C1226,So much garbage in the oceans
18098600509863521,DXmA4Gtj_Zh,C1260,❤️❤️❤️❤️
17861758785652525,DXmA4Gtj_Zh,C0603,Amazing humans. So sad these seals are tormented buy fishing water.
18102704923797421,DXmA4Gtj_Zh,C1063,Oh my goodness the noises!!! Such sweet babies being saved by angels ♥️
18105546196821869,DXmA4Gtj_Zh,C0574,Ç😍
17894481567451011,DXmA4Gtj_Zh,C0707,I love how you just run into a sea of stampeding sausages and somehow manage to capture the ones that need help 😂
18091778729194816,DXmA4Gtj_Zh,C1093,❤️❤️❤️
18068829959667389,DXmA4Gtj_Zh,C0669,👏🙌🔥
17878593972433938,DXmA4Gtj_Zh,C0428,❤️❤️❤️👏👏👏🙏🙏🙏
17967962481027292,DXmA4Gtj_Zh,C0294,🙏🙏🙏🙏🙏❤️
18464566384097484,DXmA4Gtj_Zh,C0792,👏👏👏👏👏
17864858433653572,DXmA4Gtj_Zh,C0143,👏🔥🙌
18095601638066513,DVU4KuJDJ9A,C0011,❤️❤️❤️
17975079386940545,DQxCVcNj9Cw,C0152,So amazing! 🙌🏻🌟🔥
18047294420666110,DQxCVcNj9Cw,C0154,❤️❤️
18005828819818094,DQxCVcNj9Cw,C1204,😍😍😍
18082490243043804,DQxCVcNj9Cw,C0691,Gorgeous
17910475434253567,DQxCVcNj9Cw,C0570,Stunning photo!! Wow!❤️❤️❤️
18105124519651844,DQvrtOYjDeU,C1271,Thank you for the amazing images @M0026
18074397155244909,DQvrtOYjDeU,C0437,"This is truly fascinating, guess the Giraffes love you-all 😍😍"
18075765208954303,DQvrtOYjDeU,C1031,♥️🦒🦒🦒🦒🦒♥️♥️♥️♥️🍯
18362325736088033,DQvrtOYjDeU,C0570,"All of you do an amazing job helping these gorgeous beings. Thank you for all the hard work, effort, love and care. You’re my heroes. ❤️❤️❤️"
18083240849097573,DQvrtOYjDeU,C0770,❤️🦒
18301266721264232,DQvrtOYjDeU,C0310,❤️
18099209650683751,DQvrtOYjDeU,C1077,How many giraffes/zebras taken to Nbi Nat Park ? Thanks...
18088157687270105,DXZJA_liqWn,C1116,❤️❤️❤️
18179957740395586,DXZJA_liqWn,C1267,❤️❤️❤️❤️❤️❤️❤️❤️❤️
17989200089988738,DXZJA_liqWn,C1238,Thank you
18003990443916180,DXZJA_liqWn,C1020,"Сколько добра вы делаете в своей жизни,спасибо вам большое👏👏👏🔥🔥🔥🔥🔥"
18116509795787328,DXZJA_liqWn,C0686,Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🦭
17854061430659123,DXZJA_liqWn,C1148,Μπράβο μπράβο σου 👏👏👏👏
18043705694741634,DXZJA_liqWn,C0737,Awwww 😭😭
17930545068256111,DXZJA_liqWn,C0998,👏👏❤️❤️🍀🙏🙏👏🏻🍀🍀🙏👏🏻❤️
18101957557983111,DXZJA_liqWn,C0864,❤️❤️❤️❤️vous êtes les meilleurs 👏👏👏👏merciiiii
18399084604148807,DXZJA_liqWn,C0428,❤️❤️❤️❤️
18161321311440873,DXZJA_liqWn,C0905,👏
18395048371159145,DXZJA_liqWn,C0604,👏
17878002426437607,DXZJA_liqWn,C0084,"This is so very sad. The only reason these poor animals suffer is due to human ignorance. Never, ever let your human detritus in to the ocean."
18107991443498156,DXZJA_liqWn,C1106,My dream thing to do!  Absolutely amazing people!
18193221415366805,DXZJA_liqWn,C1220,Respect you guys👏👏👍🏻👍🏻😎
17934276426175395,DUYx5HdiD09,C0414,👏👏👏😍❤️
18121488514608681,DUYx5HdiD09,C0614,What a success story! Good for you and Cleo. ❤️❤️❤️❤️
18076801292074201,DUYx5HdiD09,C0166,I miss you Sarafina and Paulina 🙏🌹
18036051710751527,DUYx5HdiD09,C0021,❤️❤️
17919143073101242,DUYx5HdiD09,C0890,❤️❤️❤️❤️ I would love to witness that and be a part of such a wonderful story one day!
17928667407120348,DRP79xHj7NN,C0437,"Well said, together we champion giraffe conservation"
18110790256689349,DV_qawHEpSw,C0770,❤️😍
17863347411607214,DV_qawHEpSw,C0011,❤️❤️❤️
17935427475277113,DXbt7IqCLKa,C0794,I am very thankful for u guys
18089303588061320,DXbt7IqCLKa,C0951,얼마나 아플까
18353006710242207,DXbt7IqCLKa,C0965,👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏😢
18080972534551682,DXbt7IqCLKa,C0989,👏thank you for your work there! 😍 It’s so abhorrent to see what mankind does to these poor creatures!
18120709540733971,DXbt7IqCLKa,C1097,"Why this should happen, is it from fishing?  it is just soooo sad. Thank you to hard working team . 👏👏🙏🙏❤️❤️"
17962716711093323,DXbt7IqCLKa,C0427,That poor little pup.  Great sign how quick he skedaddled to catch up with his friends.  Saltwater do your thing. 🤞
18142906528509438,DXbt7IqCLKa,C0699,God bless you! You gentleman are true heroes!! 👏👍🙏
18155037400458364,DXbt7IqCLKa,C0296,Go Puppy Go 🙌
18011234243854756,DXbt7IqCLKa,C0294,💔🥺🙏🙏🙏❤️
17929375872090410,DXbt7IqCLKa,C0792,👏👏👏👏👏
18083470166630549,DXbt7IqCLKa,C0319,Poor guy 😢
18099362189017916,DXbt7IqCLKa,C0669,🔥🔥🙌
18294161029304845,DXbt7IqCLKa,C0584,Thank you guys.
18135705631542828,DXbt7IqCLKa,C0292,"That is such a deep cut,  isn't there way to help those wounds?"
18118502689679696,DXbt7IqCLKa,C0613,So sad😢
17929089192190995,DTitPQkAEdG,C0990,"OMG, I'm so excited to meet little Jesus in September! 😍 I hope the whole family visits us at the Volunteer Village (and maybe even joins us in the shower again 🤣)"
18078063626020074,DTitPQkAEdG,C1196,Very nice i know IT that he comes
18425781700114351,DTitPQkAEdG,C1113,Soooo cute 😍
17897091084373168,DTitPQkAEdG,C0135,❤️my happy Place 🇳🇦🐾
18083614622144003,DTitPQkAEdG,C0159,"Maybe they’ll come with Jesus to the Bungalows, as Maria and Josef did always before 😘♥️😘♥️ Jesus is absolutely gorgeous ♥️♥️♥️"
18088076738079986,DTitPQkAEdG,C0549,😍😍
18077166446591552,DTitPQkAEdG,C0114,❤️
17940935537983157,DTitPQkAEdG,C0220,"How nice 😊
Hopefully it‘s a little Jesus 😇🙏🏼"
17896935948379030,DTitPQkAEdG,C1121,❤️ How cute what a story ⭐️
17995981838731259,DTaOutKjo18,C0826,❤️❤️❤️❤️❤️😍😍😍😍😍
17862497238571697,DUANbOODsT-,C1221,👏😍
17931860139269852,DXjcLK4D8YD,C0285,❤️❤️🙏🙏🙏
17974460307036237,DXjcLK4D8YD,C0527,❤️❤️❤️❤️❤️🔥🔥🔥🔥🔥
17890771170498377,DXjcLK4D8YD,C0380,👏👏🔥❤️❤️❤️
17912475360400204,DXjcLK4D8YD,C0427,Little pup so happy to be free of that strap. 👏
18086838719617090,DXjcLK4D8YD,C0296,"🙌 so amazing to watch, thank you guys 👏"
18013229891845011,DXjcLK4D8YD,C0407,"Is this voluntary or an actual career? Either way, I absolutely love what y'all are doing here! 🥹👏🏽👏🏽👏🏽"
17896293279446737,DXjcLK4D8YD,C1004,❤️
18005188169730374,DXjcLK4D8YD,C0619,Ugh. Clothes?! God bless your efforts ❤️
18008777213886278,DXjcLK4D8YD,C0896,🙏🙏🙏🙏🙏🙏🙏❤️❤️❤️❤️
18191100397322493,DXjcLK4D8YD,C0509,Sounds like sheep in the back
18062721797695224,DXjcLK4D8YD,C0804,You guys are angels on Earth.
18098151413092644,DXjcLK4D8YD,C0136,😊🤗🥰
18094906213897716,DXjcLK4D8YD,C0419,👏❤️👏❤️👏
18174192778398743,DXjcLK4D8YD,C0765,He is free❤️❤️🔥🔥
18105372308307197,DXjcLK4D8YD,C0014,I want to see those men
18089729681031248,DU-3de8iG-a,C0873,❤️
18139047127492514,DXrKi2OD1Hm,C1116,❤️
18129673189590043,DXrKi2OD1Hm,C0285,❤️❤️🙏🙏🙏
18092838532970170,DXrKi2OD1Hm,C0949,Thank you
18111623788864721,DXrKi2OD1Hm,C0658,👏👏👏👏
18073300544409708,DXrKi2OD1Hm,C1211,Good job 🔥
18543830158068760,DXrKi2OD1Hm,C0296,Puppy 😍
18074114285273359,DXrKi2OD1Hm,C0246,My favorite part is when they free their little snoots.
18123248410626423,DXrKi2OD1Hm,C1250,@M0048
18092724506183345,DXrKi2OD1Hm,C0143,🔥👏👏
17886178269490738,DXrKi2OD1Hm,C0896,👏👏👏👏👏❤️❤️❤️❤️❤️❤️
18309499648302846,DXrKi2OD1Hm,C0923,👏👏👏👏👏👏❤️❤️❤️❤️❤️❤️
18390765637082212,DXrKi2OD1Hm,C1185,🩵🩵🩵🩵🩵
17874448785599557,DXrKi2OD1Hm,C0608,"No unity among them, leaving homie alone"
18072641336285762,DXrKi2OD1Hm,C0190,Thank you again and again and again and again…. Saving these Seals 🦭 makes for a better brighter future.. for them and us. Thank you. 🌈
17924520045298877,DXrKi2OD1Hm,C0957,Почему у них у всех одинаково намотана капроновая леска!  В один слой? Как-то неправдоподобно.Где они её наматывают?
18104952418663153,DSW2mrgjs6h,C1221,👏😍😍😍😍😍
18121706110546467,DSjukI4jv4D,C1221,👏😍👏
18080141105196430,DXg3UF6CdnC,C0349,
18117821461681823,DXg3UF6CdnC,C0143,🔥👏🙌
18007408751903882,DXg3UF6CdnC,C0701,Merci infiniment pour tous ces sauvetages 👏🙌❤️
17893530168459973,DXg3UF6CdnC,C0377,It went so well! 👏👏
17960701562934717,DXg3UF6CdnC,C0172,Those nets need a couple of hard plastic pads sewn on each side of the tip to prevent caught seals biting through the net.
17948912697138515,DXg3UF6CdnC,C0074,🍀
18094473353121975,DXg3UF6CdnC,C1033,❤️❤️❤️
17884321080539914,DXg3UF6CdnC,C1134,👏❤️thank you.
18226110799312286,DXg3UF6CdnC,C0744,There's the puppy! Tessa ❤️❤️
18079633910428683,DXg3UF6CdnC,C0560,"Good luck with the new nets, Naude."
18087112034594043,DXg3UF6CdnC,C0901,Australia here. I ended up here because of an episode of @M0024 on YouTube. Love your work and will donate tomorrow.
18100325915018078,DXg3UF6CdnC,C0578,Good job guys keep it up Thanks
18100528501953398,DXg3UF6CdnC,C0758,You are all so❤️🔥 wonderful
18095684584881826,DXg3UF6CdnC,C0119,Los jefes 🔥
17989630277793691,DXg3UF6CdnC,C0301,Thank you for all the rescues you do and hopefully the new nets will work great for you.
17892589353332841,DXtW3C-FV7E,C0453,Illegal Chinese fishing?+
18082148924196771,DXtW3C-FV7E,C0543,It all starts with education and knowledge!🙏🏼❤️
18089316926194834,DXtW3C-FV7E,C0142,💪💯💪💯💪💖
17892149574461292,DXtW3C-FV7E,C0180,❤️
18433769974143289,DXtW3C-FV7E,C0027,17 Heroes and a Shy Puppy 😂
18102091432830548,DTn2xOlD7JJ,C0826,❤️❤️❤️❤️❤️😍😍😍😍😍
17941078194122466,DTn2xOlD7JJ,C0796,Congratulations Misha and Melanie on becoming proud mummas! 😍😍❤️❤️
18091912055297743,DTn2xOlD7JJ,C1221,😍😍
18086023753892398,DTn2xOlD7JJ,C0220,How absolutely amazing❣️❣️❣️😍😍
18113032264626563,DTn2xOlD7JJ,C1152,"OMG, little Misha is a Momma😭🥺❤️"
17920960785094643,DUqUliEDNSs,C0192,😍👏🔥❤️
18058448000358281,DUqUliEDNSs,C0723,Stunning!
18000567614760691,DXO1x-NCC5k,C0082,👏👏👏👏👏👏👏👏
18601041715055349,DXO1x-NCC5k,C0295,This is what everyone wants @M0040 to do.
18103457053953386,DXO1x-NCC5k,C0278,Excellent work!
17925573057299817,DXO1x-NCC5k,C0581,Sea Lion
18116943022599689,DXO1x-NCC5k,C0959,👏👏 thank you for helping them
18113922934697398,DXO1x-NCC5k,C0294,🙏🙏🙏🙏❤️
18585241171028282,DXO1x-NCC5k,C0263,Nice job
17913539220180434,DXO1x-NCC5k,C0143,👏👏🔥🙌
17932376124072147,DXO1x-NCC5k,C1005,👏👏👏
17929067034264020,DXO1x-NCC5k,C1015,❤️🔥
17875582806454733,DXO1x-NCC5k,C0300,What was at the end of your stick? I thought it was just a stick but you actually hooked and cut the straps with it!
18071459846304122,DXO1x-NCC5k,C1119,The sneak attack!😍😍
18086433209198010,DXO1x-NCC5k,C0798,Thank you
18094014449270893,DXO1x-NCC5k,C0811,👏😍👏😍👏❤️ Thank you!
18202972513345011,DXO1x-NCC5k,C0290,"Imagine being a seal, completely oblivious, napping in the sun and being startled awake by some guy with a metal hook. 🤣🫣"
18142226758502230,DXQrA_0jvq3,C0072,👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾
18098565449121721,DXQrA_0jvq3,C0142,💪💯🌟💯💪
17875199328584890,DXQrA_0jvq3,C0180,❤️
17871428835486771,DXQrA_0jvq3,C0047,Wonderful!❤️❤️
18105592298491804,DWk1d0DDHm-,C0701,Bravooooooo thank you verymuch🔥🙌❤️
17853831165649065,DWk1d0DDHm-,C0807,👏👏👏
17883377592501355,DWk1d0DDHm-,C0469,Well done..everyone save makes it worthwile👏👏👏
18072451712633943,DWk1d0DDHm-,C0539,❤️❤️👏👏👏
17882366139508985,DWk1d0DDHm-,C0248,❤️❤️❤️💪💪💪HEROES❤️❤️the BEST KIND🙏🙏🙏❤️❤️❤️
18575658193057482,DWk1d0DDHm-,C0899,❤️❤️
18172524307395862,DWk1d0DDHm-,C0400,👏👏👏thank you ❤️
18073409930230589,DWk1d0DDHm-,C0419,❤️
17877695325552560,DWk1d0DDHm-,C0732,You guys are awesome! Your love and dedication to save those puppies makes our hearts happy! Thank you!!❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍😍👏👏👏👏👏👏👏
18179572885377799,DWk1d0DDHm-,C0223,Every single one counts as a win! You are all amazing 💖
18220042177315098,DWk1d0DDHm-,C1027,You are amazing 😍❤️❤️🔥🔥
18111340045812276,DWk1d0DDHm-,C0569,You are awesome guys! Thank you 👏👏👏👏👏👏👏🙌
18110256691788106,DWk1d0DDHm-,C0642,👏👏👏
17873243850577380,DWk1d0DDHm-,C1185,🩵🩵🩵
18013305701838438,DWk1d0DDHm-,C0049,👏👏👏👏👏❤️❤️❤️❤️❤️ bless you  guys!!
18195416077361996,DXGonOCjTav,C1033,❤️❤️❤️😍
17859717576652619,DXGonOCjTav,C0223,Love everything your team does to help save the planet and the seal pups too ❤️
17883453621514681,DXGonOCjTav,C1166,Love your work 💚💪💚
18099217172294814,DXGonOCjTav,C0469,Well done👏👏👏..stop buying plastic..clothing and tyres biggest polluters people..😢😢
18053282465711702,DXGonOCjTav,C0248,❤️❤️❤️❤️🤍🤍🤍🙏🙏🙏🙏🙏🤍🤍🤍
18087949766585982,DXGonOCjTav,C0477,👏👏👏❤️
18179016241391132,DXGonOCjTav,C0180,❤️
17899770489424388,DXGonOCjTav,C0047,Thank you ❤️❤️
17874140784472075,DTINIX7jsOm,C1221,😍😍😍😍😍😍😍😍
18077481353180276,DQ4Hgt0jmeW,C0055,O céu mais lindo que vi na vida.....😍
17933198289102890,DQ4Hgt0jmeW,C1221,👏👏😍
18109985878780187,DXWkHQnAsRS,C0001,ご苦労様です。海はゴミだらけです。
18133091557583694,DXWkHQnAsRS,C0076,Grazie 🙏
17950475826160634,DXWkHQnAsRS,C0949,Thank you
18099689467934742,DXWkHQnAsRS,C0511,❤️
18011996801704369,DXWkHQnAsRS,C0287,Fantastic job 😍
18064153307391198,DXWkHQnAsRS,C0294,🙏🙏🙏🙏🙏❤️
17886393465525705,DXWkHQnAsRS,C0143,🙌🔥👏
18111757207891620,DXWkHQnAsRS,C0980,👏👏👏👏
18038757521627093,DXWkHQnAsRS,C0653,👏👏👏😍
18105446338931358,DXWkHQnAsRS,C1146,Thank you for caring 💚
17923101585306596,DXWkHQnAsRS,C1022,👏👏👏👏😍😍😍😍
17885421879525808,DXWkHQnAsRS,C0865,🙏
18007878224899778,DXWkHQnAsRS,C0136,😊🤗🥰
18090921302224672,DXWkHQnAsRS,C0547,Thank you for doing the work you do to help these beautiful animals
17945861208000355,DXWkHQnAsRS,C1185,🩵🩵🩵
18077694907995701,DSo4NOsDnRq,C0751,"A merry Christmas to you and thank you for having us a couple of weeks ago. We enjoyed our stay, your hospitality and the wildlife."
17927793744090222,DWTncqqigcL,C0413,🔥🔥🔥🔥
18124117825610801,DWTncqqigcL,C0896,👏👏👏👏👏👏👏❤️❤️❤️❤️❤️
18081388994171128,DWTncqqigcL,C0061,Thank you 🙏🏽 I feel so happy when I see your good deeds for the poor seals 🦭 🙌🙌🙌
18095761592020123,DWTncqqigcL,C0899,❤️❤️❤️
17955817023102726,DWTncqqigcL,C0051,Lotta seals but those aren't the only dawgs i see in this video
17848476249674973,DWTncqqigcL,C0404,❤️
18001268633871053,DWTncqqigcL,C1006,"How are the new nets going, are they easier than the older ones?"
18097122743513227,DWTncqqigcL,C1170,How do you know male from female from far away?
18019500758817936,DWTncqqigcL,C0197,Thank you! Was that one of the new nets?
18085085366520972,DWTncqqigcL,C1185,🙏🙏🩵🩵
18100354622480967,DWTncqqigcL,C0309,❤️ merci ❤️
17932869960226962,DWTncqqigcL,C0706,"Looked like she was on the attack but then she was like, oh thanks! 😂"
18073946753633486,DWTncqqigcL,C0113,Io penso che gli animali che salvate vi saranno per sempre riconoscenti grazie 🙏🙏🙏
18093907975869183,DWTncqqigcL,C0065,❤️❤️❤️ Deus abençoe você
18089746517332637,DWTncqqigcL,C1181,ありがとう❤
17891971602366196,DQyN1z-jWP2,C0220,Olivia??🥰
18083086448089392,DQyN1z-jWP2,C0810,I loved the kudu when I was there!
17850254688553796,DQyN1z-jWP2,C0826,❤️❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍😍😍😍😍😍
18512882422066018,DQ9DYVGjs2Z,C0826,❤️❤️❤️❤️❤️❤️
18090539800810055,DQ9DYVGjs2Z,C1003,Not even close to 2016 @M0009 @M0017 😂
18058010372270363,DQ9DYVGjs2Z,C0751,I had the same wonderful experience on that exact spot just 3 weeks ago. It was truely magic to see the Rino against the setting sun.
18087440203979367,DRMLifyj68e,C0754,"Nice, happy to see diptera collecting happening at Gobabeb! I hink this should be an Anasillomos spec. @M0045 ?"
18079746728235615,DSnAE6BjL8j,C0718,"Merry Christmas to all the team, let's hope for a successful 2026❤️"
18051902204412916,DSnAE6BjL8j,C0081,❤️❤️❤️
18093185177496547,DSnAE6BjL8j,C1084,Yes it is very important
17849002959593054,DSnAE6BjL8j,C0782,❤️❤️❤️
17983665479927456,DSnAE6BjL8j,C0067,Done it twice and will do it again 😍😍
17965250111989827,DSnAE6BjL8j,C1001,"Yes, very important!! 🐘 ❤️"
18076191971223914,DSnAE6BjL8j,C0310,❤️
18064253153208356,DSnAE6BjL8j,C0122,It is veryyyy important you listen to thatt! 🔥
17936609106056679,DWlb2t7FEje,C0386,"Mankind is the cancer of this planet. If that seal weren't saved, it would drown in our garbage! Thank you @M0034 ❤️"
18104118632499389,DWlb2t7FEje,C1009,👏👏👏❤️❤️❤️
18111843472695824,DWlb2t7FEje,C0077,Amazing work. You are their only hope against stupid irresponsible humans. 👏
18094882447890747,DWlb2t7FEje,C0115,❤️❤️❤️
17935966797200986,DWlb2t7FEje,C1033,🦭♥️🙏
18369199252161360,DWlb2t7FEje,C0396,👏👏👏👏
18008981039849719,DWlb2t7FEje,C1143,🙌👏
17897813883424905,DWlb2t7FEje,C0899,❤️❤️
18132321148539773,DWlb2t7FEje,C1101,😢😢🙏🙏🙏❤️❤️❤️❤️
18076311740408758,DWlb2t7FEje,C0180,❤️
18094689388876240,DWlb2t7FEje,C1185,😢🙏🩵
18086491583004836,DWlb2t7FEje,C0815,😍😍❤️❤️❤️👏👏👏👏👏
18097592126515260,DWlb2t7FEje,C0142,💪💪💪💥💪💪💪
18002873456872945,DWlb2t7FEje,C0642,Thank you for saving them 🙏🏻
17916733359339001,DWlb2t7FEje,C1017,Thank you so much guys!
18106345312997278,DW_Y85EldJH,C0451,👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏
18087874454096995,DW_Y85EldJH,C0398,👏👏❤️👍👍
18078080417292732,DW_Y85EldJH,C1116,❤️❤️❤️
18114495865859539,DW_Y85EldJH,C0099,👏👏👏
18079777400251736,DW_Y85EldJH,C0299,They so cute and chunky 😍 God job guys ❤️
18091390109039971,DW_Y85EldJH,C0374,👍
18029520059813049,DW_Y85EldJH,C0369,🙏🙏🙏🥹🥹🥹🌹🌹🌹🦭🦭🦭🫶🫶🫶
18175809844408425,DW_Y85EldJH,C1056,Thank you ❤️‍🩹
18088898225037155,DW_Y85EldJH,C0042,
18101021891104676,DW_Y85EldJH,C0651,🔥🔥🔥🙌❤️❤️❤️
17906708889235610,DW_Y85EldJH,C0448,Thank you.
18112963648877149,DW_Y85EldJH,C1247,Burası neresi?
18041943713787502,DW_Y85EldJH,C0608,Not a single bit of unity out there
18397452877145210,DW_Y85EldJH,C0210,I think they're starting to see humans as a non-threat
17976832941034287,DW_Y85EldJH,C0925,👏🙏🏻
18030220190803717,DXT_TNoj4Df,C0399,Sooo appreciate what you are doing! ❤️
17991020132791114,DXT_TNoj4Df,C0105,One more day saaaaaving the pups! ❤️🙌
18101580232950223,DXT_TNoj4Df,C1087,👏👏👏
17917307232361054,DXT_TNoj4Df,C0431,👏👏👏👏
17992743005956048,DXT_TNoj4Df,C0267,🔥🔥🔥🔥🔥
17918347329143370,DXT_TNoj4Df,C1185,🩵🩵🩵
17944475205180265,DXT_TNoj4Df,C1028,That net with the zipper is brilllllliant. Bless you for the wotk you do
18207785062330077,DXT_TNoj4Df,C1135,How do you even spot that stuff tangled on them??!! Amazing work...👏👏👏
